FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status
T47A0056,聯發生物科技股份有限公司,2015年第2季,,公噸,,公噸,0,公噸,0.052,公噸,完成申報
T47A0056,聯發生物科技股份有限公司,2015年第1季,,公噸,,公噸,0,公噸,0.009,公噸,完成核算
T4704286,行政院農業委員會屏東農業生物技術園區籌備處,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,完成申報
T4704286,行政院農業委員會屏東農業生物技術園區籌備處,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T4704044,璇億企業股份有限公司,2015年第2季,0,公噸,0.176,公噸,0.048,公噸,0.46,公噸,核算確認中
T4704044,璇億企業股份有限公司,2015年第1季,0,公噸,0.182,公噸,0.05,公噸,0.477,公噸,完成核算
T4701767,大裕金屬加工所,2015年第2季,0.042,公噸,,公噸,0.113,公噸,0.089,公噸,核算確認中
T4701767,大裕金屬加工所,2015年第1季,0.041,公噸,,公噸,0.112,公噸,0.089,公噸,完成核算
T4701678,歡榮金屬企業股份有限公司,2015年第2季,0.109,公噸,,公噸,0.032,公噸,0.075,公噸,完成申報
T4701678,歡榮金屬企業股份有限公司,2015年第1季,0.108,公噸,,公噸,0.032,公噸,0.074,公噸,完成核算
T4700215,信功實業股份有限公司屏東食品工廠,2015年第1季,0,公噸,,公噸,0.428,公噸,0.297,公噸,完成核算
T4700073,玖錩精密鑄造有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T46A1900,嘉泰飼料股份有限公司,2015年第2季,0,公噸,0.068,公噸,0.113,公噸,0.06,公噸,完成申報
T46A1732,大成長城企業股份有限公司萬丹廠,2015年第1季,0,公噸,,公噸,0.221,公噸,0.116,公噸,完成核算
T46A1415,五福行,2015年第2季,0,公噸,,公噸,0,公噸,0.007,公噸,核算確認中
T46A1415,五福行,2015年第1季,0,公噸,,公噸,0,公噸,0.004,公噸,完成核算
T46A1386,進威企業股份有限公司,2015年第2季,0,公噸,,公噸,0,公噸,0,公噸,核算確認中
T46A1386,進威企業股份有限公司,2015年第1季,0,公噸,,公噸,0,公噸,0,公噸,完成核算
T46A1128,萬偉股份有限公司,2015年第2季,0,公噸,,公噸,0.067,公噸,0.046,公噸,核算確認中
T46A1128,萬偉股份有限公司,2015年第1季,0,公噸,,公噸,0.066,公噸,0.046,公噸,完成核算
T46A0734,耕耘畜牧場,2015年第2季,,公噸,,公噸,0.003,公噸,0.068,公噸,核算確認中
T46A0734,耕耘畜牧場,2015年第1季,,公噸,,公噸,0.003,公噸,0.068,公噸,完成核算
T46A0724,普淨實業有限公司,2015年第2季,,公噸,,公噸,0.012,公噸,0.155,公噸,完成申報
T46A0724,普淨實業有限公司,2015年第1季,,公噸,,公噸,0.011,公噸,0.141,公噸,完成核算
T4606954,永承飼料股份有限公司,2015年第2季,0,公噸,,公噸,0.695,公噸,0.659,公噸,完成申報
T4606954,永承飼料股份有限公司,2015年第1季,0,公噸,,公噸,0.268,公噸,0.179,公噸,完成核算
T4606794,鑫富發鋼鐵工業股份有限公司,2015年第2季,0.002,公噸,,公噸,0.032,公噸,0.141,公噸,完成申報
T4606794,鑫富發鋼鐵工業股份有限公司,2015年第1季,0.002,公噸,,公噸,0.032,公噸,0.141,公噸,完成核算
T4606678,萬丹屠宰場,2015年第2季,0,公噸,,公噸,0.086,公噸,0.059,公噸,完成申報
T4606678,萬丹屠宰場,2015年第1季,0,公噸,,公噸,0.086,公噸,0.059,公噸,完成核算
T4606525,名立實業有限公司,2015年第2季,,公噸,0.237,公噸,,公噸,,公噸,完成申報
T4606258,恒品實業(股)公司,2015年第2季,0,公噸,,公噸,,公噸,,公噸,完成申報
T4606258,恒品實業(股)公司,2015年第1季,0.014,公噸,,公噸,,公噸,,公噸,完成核算
T4602821,鈞惠工業股份有限公司,2015年第2季,0.017,公噸,,公噸,0.19,公噸,0.132,公噸,核算確認中
T4602821,鈞惠工業股份有限公司,2015年第1季,0.012,公噸,,公噸,0.19,公噸,0.132,公噸,完成核算
T4602803,旭東環保科技股份有限公司萬丹分公司,2015年第2季,0.021,公噸,,公噸,,公噸,,公噸,核算確認中
T4602803,旭東環保科技股份有限公司萬丹分公司,2015年第1季,0.011,公噸,,公噸,,公噸,,公噸,完成核算
T4602241,富統食品股份有限公司,2015年第2季,0,公噸,,公噸,1.282,公噸,0.89,公噸,完成申報
T4602241,富統食品股份有限公司,2015年第1季,0,公噸,,公噸,1.282,公噸,0.89,公噸,完成核算
T4602223,勝芳園食品工業有限公司,2015年第2季,0,公噸,,公噸,0.114,公噸,0.079,公噸,完成申報
T4602223,勝芳園食品工業有限公司,2015年第1季,0,公噸,,公噸,0.057,公噸,0.04,公噸,完成核算
T4600452,豐東實業股份有限公司,2015年第2季,,公噸,4.618,公噸,,公噸,,公噸,完成申報
T4600381,臺豪鋼鐵股份有限公司,2015年第2季,0.963,公噸,426.209,公噸,0.317,公噸,0.15,公噸,完成申報
